203, 421948, 0.00, 4.97, 0.09, 37.91, 1024.00, 22.937, 0.300, 0.4284, 0.4276, 2.440
204, 423948, 0.00, 4.97, 1.81, 38.47, 1024.00, 22.950, 0.304, 0.4329, 0.4271, 2.180
205, 425948, 0.00, 4.97, 1.58, 37.83, 1024.00, 22.962, 0.299, 0.4279, 0.4270, 1.974
206, 427948, 0.00, 4.97, 3.61, 37.31, 1024.00, 22.975, 0.295, 0.4239, 0.4269, 1.873
207, 429948, 0.00, 4.97, 4.59, 36.75, 1024.00, 22.950, 0.291, 0.4193, 0.4264, 1.946
208, 431948, 0.00, 4.97, 2.52, 35.98, 1024.00, 22.925, 0.285, 0.4131, 0.4255, 2.097
209, 433948, 0.00, 4.97, 4.03, 37.78, 1024.00, 22.900, 0.299, 0.4272, 0.4245, 2.274
210, 435948, 0.00, 4.97, 4.23, 37.59, 1023.88, 22.925, 0.297, 0.4258, 0.4240, 2.510
211, 437948, 0.00, 4.97, 4.11, 37.25, 1024.00, 22.937, 0.295, 0.4232, 0.4237, 2.775
212, 439948, 0.00, 4.97, 4.38, 37.28, 1024.00, 22.937, 0.295, 0.4234, 0.4234, 3.047
213, 441948, 0.00, 4.97, 5.14, 37.62, 1024.00, 22.937, 0.298, 0.4261, 0.4233, 3.339
214, 443948, 0.00, 4.97, 4.22, 37.34, 1024.00, 22.888, 0.296, 0.4236, 0.4234, 3.621
215, 445948, 0.00, 4.97, 4.38, 37.81, 1024.00, 22.837, 0.299, 0.4271, 0.4235, 3.854
216, 447948, 0.00, 4.97, 3.63, 36.75, 1024.00, 22.837, 0.291, 0.4186, 0.4236, 4.021
217, 449948, 0.00, 4.97, 2.39, 36.75, 1024.00, 22.850, 0.291, 0.4187, 0.4233, 4.070
218, 451948, 0.00, 4.97, 3.50, 37.09, 1024.00, 22.888, 0.294, 0.4217, 0.4230, 4.032
219, 453948, 0.00, 4.97, 4.88, 37.36, 1024.00, 22.900, 0.296, 0.4238, 0.4227, 4.016
220, 455948, 0.00, 4.97, 4.97, 37.81, 1024.00, 22.875, 0.299, 0.4273, 0.4227, 4.063
221, 457948, 0.00, 4.97, 3.66, 37.33, 1024.00, 22.862, 0.296, 0.4234, 0.4228, 4.110
222, 459948, 0.00, 4.97, 3.27, 37.75, 1024.00, 22.850, 0.299, 0.4266, 0.4231, 4.101
223, 461948, 0.00, 4.97, 4.67, 38.69, 1024.00, 22.850, 0.306, 0.4341, 0.4237, 4.086
224, 463948, 0.00, 4.97, 2.81, 38.53, 1024.00, 22.862, 0.305, 0.4329, 0.4248, 4.055
225, 465948, 0.00, 4.97, 3.11, 38.48, 1024.00, 22.862, 0.305, 0.4325, 0.4260, 3.964
226, 467948, 0.00, 4.97, 1.75, 38.05, 1024.00, 22.900, 0.301, 0.4293, 0.4271, 3.806
227, 469948, 0.00, 4.97, 0.06, 37.92, 1024.00, 22.900, 0.300, 0.4283, 0.4280, 3.516
228, 471948, 0.00, 4.97, 2.27, 38.62, 1024.00, 22.888, 0.306, 0.4338, 0.4287, 3.172
229, 473948, 0.00, 4.97, 3.97, 39.17, 1024.00, 22.900, 0.310, 0.4382, 0.4297, 2.935
230, 475948, 0.00, 4.97, 4.94, 39.22, 1024.00, 22.862, 0.310, 0.4383, 0.4309, 2.871
231, 477948, 0.00, 4.97, 4.34, 39.50, 1024.00, 22.862, 0.313, 0.4406, 0.4323, 2.940
232, 479948, 0.00, 4.97, 0.80, 38.77, 1024.00, 22.888, 0.307, 0.4349, 0.4335, 2.963
233, 481948, 0.00, 4.97, 1.02, 38.98, 1024.00, 22.900, 0.309, 0.4367, 0.4345, 2.848
234, 483948, 0.00, 4.97, 3.19, 39.03, 1024.00, 22.900, 0.309, 0.4371, 0.4354, 2.724
235, 485948, 0.00, 4.97, 1.33, 37.77, 1024.00, 22.888, 0.299, 0.4270, 0.4357, 2.610
236, 487948, 0.00, 4.97, 1.00, 37.83, 1024.00, 22.875, 0.299, 0.4274, 0.4354, 2.442
237, 489948, 0.00, 4.97, 1.55, 38.50, 1024.00, 22.862, 0.305, 0.4326, 0.4348, 2.255
238, 491948, 0.00, 4.97, 2.34, 38.23, 1024.00, 22.850, 0.303, 0.4305, 0.4343, 2.108
239, 493948, 0.00, 4.97, 2.09, 37.89, 1024.00, 22.825, 0.300, 0.4276, 0.4335, 2.016
240, 495948, 0.00, 4.97, 2.88, 38.00, 1024.00, 22.825, 0.301, 0.4285, 0.4327, 1.984
241, 497948, 0.00, 4.97, 3.33, 38.14, 1024.00, 22.837, 0.302, 0.4297, 0.4319, 2.032
242, 499948, 0.00, 4.97, 4.95, 37.77, 1024.00, 22.837, 0.299, 0.4267, 0.4311, 2.198
243, 501948, 0.00, 4.97, 4.38, 38.17, 1024.00, 22.788, 0.302, 0.4296, 0.4304, 2.466
244, 503948, 0.00, 4.97, 3.28, 38.50, 1024.00, 22.750, 0.305, 0.4320, 0.4300, 2.733
245, 505948, 0.00, 4.97, 1.11, 37.77, 1024.00, 22.700, 0.299, 0.4259, 0.4296, 2.880
246, 507948, 0.00, 4.97, 3.73, 38.22, 1024.00, 22.700, 0.303, 0.4295, 0.4292, 2.950
247, 509948, 0.00, 4.97, 4.02, 38.09, 1024.00, 22.737, 0.302, 0.4287, 0.4290, 3.056
248, 511948, 0.00, 4.97, 2.80, 38.16, 1024.00, 22.737, 0.302, 0.4292, 0.4288, 3.150
249, 513948, 0.00, 4.97, 1.42, 37.48, 1024.00, 22.750, 0.297, 0.4240, 0.4285, 3.148
250, 515948, 0.00, 4.97, 2.17, 38.52, 1024.00, 22.775, 0.305, 0.4323, 0.4283, 3.061
251, 517948, 0.00, 4.97, 2.89, 38.33, 1024.00, 22.788, 0.304, 0.4309, 0.4284, 2.968
252, 519948, 0.00, 4.97, 1.92, 37.47, 1024.00, 22.763, 0.297, 0.4239, 0.4284, 2.871
253, 521948, 0.00, 4.97, 4.17, 37.95, 1024.00, 22.788, 0.301, 0.4279, 0.4282, 2.816
254, 523948, 0.00, 4.97, 1.39, 36.66, 1024.00, 22.775, 0.290, 0.4175, 0.4278, 2.776
255, 525948, 0.00, 4.97, 2.08, 37.19, 1024.00, 22.775, 0.295, 0.4218, 0.4269, 2.684
256, 527948, 0.00, 4.97, 3.98, 37.66, 1023.88, 22.788, 0.298, 0.4255, 0.4262, 2.643
257, 529948, 0.00, 4.97, 3.56, 37.12, 1024.00, 22.800, 0.294, 0.4214, 0.4255, 2.687
258, 531948, 0.00, 4.97, 3.91, 37.84, 1024.00, 22.800, 0.300, 0.4271, 0.4249, 2.783
259, 533948, 0.00, 4.97, 4.25, 38.08, 1024.00, 22.812, 0.302, 0.4290, 0.4248, 2.930
260, 535948, 0.00, 4.97, 3.88, 38.31, 1024.00, 22.812, 0.303, 0.4309, 0.4250, 3.100
261, 537948, 0.00, 4.97, 2.80, 37.84, 1024.00, 22.800, 0.300, 0.4271, 0.4254, 3.231
262, 539948, 0.00, 4.97, 5.19, 36.87, 1024.00, 22.763, 0.292, 0.4192, 0.4255, 3.367
263, 541948, 0.00, 4.97, 3.75, 36.61, 1024.00, 22.788, 0.290, 0.4172, 0.4251, 3.529
264, 543948, 0.00, 4.97, 3.55, 37.16, 1024.00, 22.788, 0.294, 0.4216, 0.4245, 3.645
265, 545948, 0.00, 4.97, 2.02, 36.34, 1024.00, 22.775, 0.288, 0.4151, 0.4237, 3.670
266, 547948, 0.00, 4.97, 3.17, 36.70, 1024.00, 22.750, 0.291, 0.4178, 0.4227, 3.618
267, 549948, 0.00, 4.97, 2.59, 36.84, 1024.00, 22.775, 0.292, 0.4190, 0.4218, 3.537
268, 551948, 0.00, 4.97, 3.64, 36.53, 1024.00, 22.763, 0.289, 0.4165, 0.4209, 3.456
269, 553948, 0.00, 4.97, 3.39, 36.81, 1024.00, 22.763, 0.292, 0.4187, 0.4201, 3.404
270, 555948, 0.00, 4.97, 0.92, 35.70, 1024.00, 22.775, 0.283, 0.4100, 0.4191, 3.291
271, 557948, 0.00, 4.97, 1.53, 35.70, 1024.00, 22.763, 0.283, 0.4099, 0.4179, 3.084
272, 559948, 0.00, 4.97, 2.56, 36.45, 1024.00, 22.775, 0.289, 0.4159, 0.4168, 2.878
273, 561948, 0.00, 4.97, -0.63, 35.33, 1024.00, 22.812, 0.280, 0.4072, 0.4157, 2.619
274, 563948, 0.00, 4.97, 0.42, 36.09, 1024.00, 22.812, 0.286, 0.4133, 0.4147, 2.271
275, 565948, 0.00, 4.97, 0.92, 36.00, 1024.00, 22.812, 0.285, 0.4126, 0.4138, 1.935
276, 567948, 0.00, 4.97, 1.61, 35.87, 1024.00, 22.812, 0.284, 0.4116, 0.4131, 1.666
277, 569948, 0.00, 4.97, 1.17, 35.77, 1024.00, 22.825, 0.283, 0.4108, 0.4126, 1.467
278, 571948, 0.00, 4.97, 1.16, 35.48, 1024.00, 22.812, 0.281, 0.4085, 0.4120, 1.313
279, 573948, 0.00, 4.97, 1.33, 35.08, 1024.00, 22.825, 0.278, 0.4053, 0.4113, 1.204
280, 575948, 0.00, 4.97, 2.14, 35.09, 1024.00, 22.825, 0.278, 0.4055, 0.4104, 1.164
281, 577948, 0.00, 4.97, 1.92, 34.92, 1024.00, 22.837, 0.277, 0.4042, 0.4095, 1.192
282, 579948, 0.00, 4.97, 2.41, 35.39, 1024.00, 22.825, 0.280, 0.4078, 0.4086, 1.272
283, 581948, 0.00, 4.97, 3.47, 35.47, 1024.00, 22.837, 0.281, 0.4085, 0.4080, 1.431
284, 583948, 0.00, 4.95, 1.88, 35.75, 1024.00, 22.837, 0.283, 0.4107, 0.4077, 1.618
285, 585948, 0.00, 4.97, 1.02, 35.92, 1024.00, 22.837, 0.284, 0.4121, 0.4077, 1.733
286, 587948, 0.00, 4.97, 0.67, 35.58, 1024.00, 22.837, 0.282, 0.4094, 0.4080, 1.754
287, 589948, 0.00, 4.97, -1.16, 34.91, 1024.00, 22.837, 0.276, 0.4041, 0.4080, 1.643
288, 591948, 0.00, 4.97, 0.20, 34.50, 1024.00, 22.850, 0.273, 0.4009, 0.4077, 1.433
289, 593948, 0.00, 4.97, 0.97, 35.30, 1024.00, 22.825, 0.280, 0.4071, 0.4073, 1.238
290, 595948, 0.00, 4.97, 0.58, 35.42, 1024.00, 22.825, 0.281, 0.4081, 0.4070, 1.077
291, 597948, 0.00, 4.97, 0.70, 36.25, 1024.00, 22.850, 0.287, 0.4148, 0.4071, 0.940
292, 599948, 0.00, 4.97, 1.33, 35.34, 1024.00, 22.862, 0.280, 0.4077, 0.4074, 0.853
293, 601948, 0.00, 4.97, -0.94, 36.08, 1024.00, 22.837, 0.286, 0.4133, 0.4078, 0.752
294, 603948, 0.00, 4.97, -0.84, 35.58, 1024.00, 22.812, 0.282, 0.4092, 0.4083, 0.580
295, 605948, 0.00, 4.97, -1.37, 35.25, 1024.00, 22.825, 0.279, 0.4067, 0.4086, 0.357
296, 607948, 0.00, 4.97, 0.02, 34.58, 1024.00, 22.837, 0.274, 0.4015, 0.4085, 0.141
297, 609948, 0.00, 4.97, -0.44, 33.44, 1024.00, 22.837, 0.265, 0.3924, 0.4078, -0.027
298, 611948, 0.00, 4.97, 0.63, 33.98, 1024.00, 22.837, 0.269, 0.3968, 0.4064, -0.134
299, 613948, 0.00, 4.97, -0.33, 34.28, 1024.00, 22.862, 0.271, 0.3992, 0.4050, -0.188
300, 615948, 0.00, 4.97, 0.11, 34.20, 1024.00, 22.850, 0.271, 0.3986, 0.4036, -0.219
301, 617948, 0.00, 4.97, 1.66, 35.09, 1024.00, 22.850, 0.278, 0.4056, 0.4026, -0.171
302, 619948, 0.00, 4.97, 1.03, 35.34, 1024.00, 22.837, 0.280, 0.4075, 0.4021, -0.043
303, 621948, 0.00, 4.97, 1.92, 36.03, 1024.00, 22.837, 0.285, 0.4130, 0.4024, 0.140
304, 623948, 0.00, 4.97, 0.59, 35.41, 1024.00, 22.862, 0.280, 0.4082, 0.4030, 0.334
305, 625948, 0.00, 4.97, 2.17, 36.47, 1024.00, 22.850, 0.289, 0.4165, 0.4041, 0.532
306, 627948, 0.00, 4.97, 1.36, 36.17, 1024.00, 22.862, 0.286, 0.4142, 0.4055, 0.743
307, 629948, 0.00, 4.97, 0.05, 35.59, 1024.00, 22.850, 0.282, 0.4096, 0.4068, 0.884
308, 631948, 0.00, 4.97, 0.89, 36.05, 1024.00, 22.850, 0.285, 0.4132, 0.4080, 0.952
309, 633948, 0.00, 4.97, -0.41, 36.09, 1024.00, 22.850, 0.286, 0.4135, 0.4092, 0.954
310, 635948, 0.00, 4.97, -0.36, 35.70, 1024.00, 22.862, 0.283, 0.4105, 0.4101, 0.871
311, 637948, 0.00, 4.97, -1.06, 36.16, 1024.00, 22.850, 0.286, 0.4140, 0.4109, 0.714
312, 639948, 0.00, 4.97, 0.59, 35.70, 1024.00, 22.850, 0.283, 0.4104, 0.4115, 0.549
313, 641948, 0.00, 4.97, 1.59, 34.81, 1024.00, 22.875, 0.276, 0.4035, 0.4117, 0.471
314, 643948, 0.00, 4.97, 2.11, 35.11, 1024.00, 22.862, 0.278, 0.4058, 0.4113, 0.506
315, 645948, 0.00, 4.97, 1.55, 35.03, 1024.00, 22.825, 0.277, 0.4050, 0.4107, 0.613
316, 647948, 0.00, 4.97, 0.81, 35.19, 1024.00, 22.800, 0.279, 0.4061, 0.4099, 0.721
317, 649948, 0.00, 4.97, 0.64, 34.33, 1024.00, 22.775, 0.272, 0.3991, 0.4090, 0.795
318, 651948, 0.00, 4.97, -0.58, 33.83, 1024.00, 22.750, 0.268, 0.3950, 0.4076, 0.796
319, 653948, 0.00, 4.97, -1.02, 34.47, 1024.00, 22.737, 0.273, 0.4000, 0.4060, 0.696
320, 655948, 0.00, 4.95, 1.47, 33.73, 1024.00, 22.737, 0.267, 0.3942, 0.4043, 0.599
321, 657948, 0.00, 4.97, -0.41, 33.41, 1024.00, 22.737, 0.265, 0.3916, 0.4025, 0.529
322, 659948, 0.00, 4.97, -1.09, 34.33, 1024.00, 22.750, 0.272, 0.3990, 0.4008, 0.401
323, 661948, 0.00, 4.97, -0.77, 34.39, 1024.00, 22.763, 0.272, 0.3995, 0.3996, 0.231
324, 663948, 0.00, 4.97, -1.56, 34.53, 1024.00, 22.763, 0.274, 0.4006, 0.3988, 0.027
325, 665948, 0.00, 4.97, -1.59, 35.48, 1023.88, 22.775, 0.281, 0.4083, 0.3986, -0.212
326, 667948, 0.00, 4.97, 0.28, 34.84, 1024.00, 22.788, 0.276, 0.4033, 0.3989, -0.401
327, 669948, 0.00, 4.97, 1.30, 34.81, 1024.00, 22.812, 0.276, 0.4032, 0.3994, -0.454
328, 671948, 0.00, 4.97, 2.14, 34.50, 1024.00, 22.800, 0.273, 0.4006, 0.3999, -0.353
329, 673948, 0.00, 4.97, 1.95, 34.52, 1024.00, 22.812, 0.273, 0.4008, 0.4003, -0.133
330, 675948, 0.00, 4.97, 0.88, 33.95, 1024.00, 22.800, 0.269, 0.3963, 0.4004, 0.114
331, 677948, 0.00, 4.97, 0.66, 34.50, 1024.00, 22.775, 0.273, 0.4005, 0.4004, 0.322
332, 679948, 0.00, 4.97, 0.80, 34.84, 1024.00, 22.763, 0.276, 0.4031, 0.4005, 0.488
333, 681948, 0.00, 4.97, 1.56, 34.02, 1024.00, 22.712, 0.270, 0.3963, 0.4005, 0.644
334, 683948, 0.00, 4.97, 2.03, 34.41, 1024.00, 22.675, 0.273, 0.3991, 0.4003, 0.822
335, 685948, 0.00, 4.97, 2.00, 34.14, 1024.00, 22.675, 0.271, 0.3970, 0.4000, 1.018
336, 687948, 0.00, 4.97, 3.23, 33.94, 1024.00, 22.675, 0.269, 0.3954, 0.3996, 1.252
337, 689948, 0.00, 4.97, 2.19, 32.80, 1024.00, 22.700, 0.260, 0.3865, 0.3988, 1.502
338, 691948, 0.00, 4.97, 1.28, 32.70, 1024.00, 22.712, 0.259, 0.3859, 0.3974, 1.685
339, 693948, 0.00, 4.97, 0.66, 32.75, 1024.00, 22.725, 0.260, 0.3863, 0.3958, 1.764
340, 695948, 0.00, 4.97, 1.73, 34.06, 1024.00, 22.737, 0.270, 0.3968, 0.3944, 1.782
341, 697948, 0.00, 4.97, -0.63, 34.00, 1024.00, 22.763, 0.269, 0.3964, 0.3936, 1.716
342, 699948, 0.00, 4.97, 0.25, 33.77, 1024.00, 22.775, 0.267, 0.3947, 0.3932, 1.551
343, 701948, 0.00, 4.97, 1.73, 34.36, 1024.00, 22.775, 0.272, 0.3994, 0.3932, 1.405
344, 703948, 0.00, 4.97, 1.12, 35.00, 1024.00, 22.763, 0.277, 0.4044, 0.3937, 1.307
345, 705948, 0.00, 4.97, 0.64, 35.27, 1024.00, 22.750, 0.279, 0.4064, 0.3948, 1.214
346, 707948, 0.00, 4.97, 1.37, 35.12, 1024.00, 22.763, 0.278, 0.4053, 0.3962, 1.139
347, 709948, 0.00, 4.97, -0.70, 34.06, 1024.00, 22.763, 0.270, 0.3969, 0.3975, 1.037
348, 711948, 0.00, 4.97, -1.06, 34.06, 1024.00, 22.763, 0.270, 0.3969, 0.3983, 0.847
349, 713948, 0.00, 4.97, -1.47, 33.86, 1023.88, 22.788, 0.268, 0.3955, 0.3988, 0.585
350, 715948, 0.00, 4.97, -1.83, 33.75, 1024.00, 22.775, 0.267, 0.3945, 0.3988, 0.267
351, 717948, 0.00, 4.97, -1.78, 33.84, 1024.00, 22.775, 0.268, 0.3953, 0.3986, -0.080
352, 719948, 0.00, 4.97, 0.20, 34.06, 1024.00, 22.763, 0.270, 0.3969, 0.3983, -0.358
353, 721948, 0.00, 4.97, 0.36, 33.08, 1024.00, 22.750, 0.262, 0.3891, 0.3978, -0.506
354, 723948, 0.00, 4.97, 0.61, 33.73, 1024.00, 22.737, 0.267, 0.3942, 0.3970, -0.544
355, 725948, 0.00, 4.97, -1.78, 34.09, 1024.00, 22.775, 0.270, 0.3972, 0.3964, -0.572
356, 727948, 0.00, 4.97, -0.61, 34.62, 1024.00, 22.775, 0.274, 0.4015, 0.3962, -0.630
357, 729948, 0.00, 4.97, -1.20, 34.61, 1023.88, 22.763, 0.274, 0.4013, 0.3964, -0.687
358, 731948, 0.00, 4.97, 0.12, 34.48, 1024.00, 22.775, 0.273, 0.4003, 0.3968, -0.716
359, 733948, 0.00, 4.97, -2.78, 34.37, 1024.00, 22.737, 0.272, 0.3993, 0.3972, -0.775
360, 735948, 0.00, 4.97, -1.75, 33.66, 1024.00, 22.750, 0.267, 0.3936, 0.3975, -0.908
361, 737948, 0.00, 4.97, 0.39, 34.39, 1024.00, 22.750, 0.272, 0.3995, 0.3976, -0.984
362, 739948, 0.00, 4.97, -0.25, 33.97, 1023.88, 22.737, 0.269, 0.3960, 0.3977, -0.969
363, 741948, 0.00, 4.97, -0.19, 33.52, 1024.00, 22.750, 0.266, 0.3925, 0.3976, -0.911
364, 743948, 0.00, 4.97, -1.63, 32.98, 1024.00, 22.725, 0.261, 0.3882, 0.3970, -0.872
365, 745948, 0.00, 4.97, 0.41, 33.69, 1024.00, 22.687, 0.267, 0.3935, 0.3962, -0.829
366, 747948, 0.00, 4.97, -0.20, 33.05, 1023.88, 22.687, 0.262, 0.3884, 0.3954, -0.741
367, 749948, 0.00, 4.97, -0.02, 33.17, 1024.00, 22.687, 0.263, 0.3894, 0.3944, -0.641
368, 751948, 0.00, 4.97, 0.72, 32.72, 1024.00, 22.675, 0.259, 0.3858, 0.3933, -0.512
369, 753948, 0.00, 4.97, 1.36, 32.14, 1024.00, 22.663, 0.255, 0.3811, 0.3919, -0.326
370, 755948, 0.00, 4.97, 0.59, 33.14, 1024.00, 22.675, 0.263, 0.3891, 0.3906, -0.118
371, 757948, 0.00, 4.97, 1.72, 32.98, 1024.00, 22.663, 0.262, 0.3878, 0.3895, 0.103
372, 759948, 0.00, 4.97, 1.25, 32.94, 1024.00, 22.650, 0.261, 0.3873, 0.3887, 0.340
373, 761948, 0.00, 4.97, 1.12, 32.37, 1024.00, 22.638, 0.257, 0.3828, 0.3879, 0.553
374, 763948, 0.00, 4.97, 2.06, 32.14, 1024.00, 22.638, 0.255, 0.3810, 0.3870, 0.763
375, 765948, 0.00, 4.97, 0.61, 32.08, 1024.00, 22.650, 0.254, 0.3805, 0.3860, 0.942
376, 767948, 0.00, 4.97, -0.08, 32.36, 1024.00, 22.650, 0.257, 0.3828, 0.3850, 1.019
377, 769948, 0.00, 4.97, 1.48, 32.89, 1024.00, 22.650, 0.261, 0.3870, 0.3844, 1.052
378, 771948, 0.00, 4.97, 0.02, 33.25, 1024.00, 22.650, 0.264, 0.3898, 0.3842, 1.055
379, 773948, 0.00, 4.97, 0.36, 33.05, 1024.00, 22.663, 0.262, 0.3883, 0.3844, 1.002
380, 775948, 0.00, 4.97, 1.52, 33.25, 1024.00, 22.663, 0.264, 0.3899, 0.3848, 0.962
381, 777948, 0.00, 4.97, 1.25, 33.41, 1024.00, 22.638, 0.265, 0.3910, 0.3854, 0.962
382, 779948, 0.00, 4.95, 2.02, 33.20, 1024.00, 22.625, 0.263, 0.3893, 0.3861, 1.004
383, 781948, 0.00, 4.97, 0.97, 33.62, 1024.00, 22.625, 0.267, 0.3926, 0.3869, 1.064
384, 783948, 0.00, 4.97, 0.45, 33.09, 1024.00, 22.625, 0.262, 0.3884, 0.3877, 1.081
385, 785948, 0.00, 4.97, 1.28, 32.95, 1024.00, 22.625, 0.261, 0.3873, 0.3882, 1.080
386, 787948, 0.00, 4.97, 1.09, 32.44, 1024.00, 22.612, 0.257, 0.3832, 0.3884, 1.086
387, 789948, 0.00, 4.97, 1.67, 32.48, 1024.00, 22.600, 0.258, 0.3835, 0.3882, 1.108
388, 791948, 0.00, 4.97, 0.45, 32.61, 1024.00, 22.575, 0.259, 0.3843, 0.3878, 1.121
389, 793948, 0.00, 4.97, 0.23, 31.78, 1024.00, 22.550, 0.252, 0.3776, 0.3871, 1.080
390, 795948, 0.00, 4.97, 0.37, 32.66, 1024.00, 22.538, 0.259, 0.3844, 0.3862, 1.004
391, 797948, 0.00, 4.97, 1.14, 32.47, 1024.00, 22.538, 0.258, 0.3830, 0.3855, 0.936
392, 799948, 0.00, 4.97, 0.50, 31.94, 1024.00, 22.562, 0.253, 0.3789, 0.3847, 0.884
393, 801948, 0.00, 4.97, 1.66, 33.12, 1023.88, 22.562, 0.263, 0.3883, 0.3841, 0.860
394, 803948, 0.00, 4.97, 2.58, 33.66, 1024.00, 22.575, 0.267, 0.3926, 0.3841, 0.924
395, 805948, 0.00, 4.97, 1.98, 33.89, 1024.00, 22.587, 0.269, 0.3945, 0.3847, 1.053
396, 807948, 0.00, 4.97, 0.02, 33.58, 1024.00, 22.575, 0.266, 0.3920, 0.3856, 1.136
397, 809948, 0.00, 4.97, 0.73, 33.34, 1024.00, 22.587, 0.264, 0.3902, 0.3866, 1.145
398, 811948, 0.00, 4.97, 0.48, 33.12, 1024.00, 22.600, 0.263, 0.3885, 0.3874, 1.117
399, 813948, 0.00, 4.97, 1.22, 32.91, 1024.00, 22.625, 0.261, 0.3869, 0.3880, 1.081
400, 815948, 0.00, 4.97, 0.08, 32.34, 1024.00, 22.625, 0.256, 0.3825, 0.3882, 1.030
401, 817948, 0.00, 4.97, -1.72, 32.52, 1024.00, 22.625, 0.258, 0.3839, 0.3880, 0.878
402, 819948, 0.00, 4.97, -0.75, 32.34, 1024.00, 22.638, 0.256, 0.3826, 0.3876, 0.642
403, 821948, 0.00, 4.97, 0.41, 32.34, 1024.00, 22.650, 0.256, 0.3826, 0.3870, 0.431
404, 823948, 0.00, 4.97, -0.19, 33.05, 1024.00, 22.650, 0.262, 0.3882, 0.3865, 0.268
405, 825948, 0.00, 4.97, -1.92, 32.50, 1024.00, 22.638, 0.258, 0.3838, 0.3861, 0.074
406, 827948, 0.00, 4.97, -1.55, 32.83, 1024.00, 22.638, 0.260, 0.3864, 0.3858, -0.171
407, 829948, 0.00, 4.97, -1.28, 32.52, 1024.00, 22.638, 0.258, 0.3839, 0.3855, -0.415
408, 831948, 0.00, 4.97, -0.39, 32.44, 1024.00, 22.638, 0.257, 0.3833, 0.3852, -0.607
409, 833948, 0.00, 4.97, -0.53, 31.98, 1024.00, 22.612, 0.254, 0.3796, 0.3848, -0.727
410, 835948, 0.00, 4.97, -1.63, 31.55, 1024.00, 22.612, 0.250, 0.3761, 0.3841, -0.831
411, 837948, 0.00, 4.97, -3.47, 31.30, 1024.00, 22.625, 0.248, 0.3742, 0.3830, -1.009
412, 839948, 0.00, 4.97, -0.52, 32.03, 1024.00, 22.638, 0.254, 0.3801, 0.3819, -1.192
413, 841948, 0.00, 4.97, -0.64, 32.00, 1023.88, 22.612, 0.254, 0.3797, 0.3811, -1.277
414, 843948, 0.00, 4.95, -1.56, 32.17, 1024.00, 22.600, 0.255, 0.3810, 0.3804, -1.323
415, 845948, 0.00, 4.95, -1.28, 31.50, 1024.00, 22.575, 0.250, 0.3755, 0.3799, -1.361
416, 847948, 0.00, 4.95, -0.70, 32.11, 1024.00, 22.562, 0.255, 0.3803, 0.3794, -1.363
417, 849948, 0.00, 4.95, -2.08, 32.02, 1024.00, 22.562, 0.254, 0.3795, 0.3790, -1.366
418, 851948, 0.00, 4.95, 0.69, 32.37, 1024.00, 22.575, 0.257, 0.3824, 0.3790, -1.326
419, 853948, 0.00, 4.95, 1.22, 32.53, 1024.00, 22.550, 0.258, 0.3835, 0.3792, -1.155
420, 855948, 0.00, 4.95, 1.25, 32.28, 1024.00, 22.538, 0.256, 0.3815, 0.3795, -0.888
421, 857948, 0.00, 4.97, 1.47, 32.58, 1024.00, 22.550, 0.258, 0.3839, 0.3799, -0.566
422, 859948, 0.00, 4.97, 0.95, 32.81, 1024.00, 22.562, 0.260, 0.3858, 0.3805, -0.236
423, 861948, 0.00, 4.97, 0.41, 32.80, 1024.00, 22.562, 0.260, 0.3857, 0.3813, 0.045
424, 863948, 0.00, 4.97, -2.23, 32.55, 1024.00, 22.562, 0.258, 0.3837, 0.3820, 0.175
425, 865948, 0.00, 4.97, -1.36, 32.91, 1024.00, 22.550, 0.261, 0.3865, 0.3827, 0.138
426, 867948, 0.00, 4.97, -0.52, 33.67, 1024.00, 22.525, 0.267, 0.3924, 0.3836, 0.045
427, 869948, 0.00, 4.97, -0.61, 33.12, 1024.00, 22.525, 0.263, 0.3881, 0.3846, -0.057
428, 871948, 0.00, 4.97, -0.30, 33.19, 1024.00, 22.538, 0.263, 0.3887, 0.3855, -0.150
429, 873948, 0.00, 4.97, 0.36, 33.30, 1024.00, 22.538, 0.264, 0.3895, 0.3864, -0.202
430, 875948, 0.00, 4.97, -1.20, 32.87, 1024.00, 22.538, 0.261, 0.3862, 0.3870, -0.251
431, 877948, 0.00, 4.97, -1.63, 32.50, 1023.88, 22.550, 0.258, 0.3833, 0.3874, -0.357
432, 879948, 0.00, 4.97, -0.89, 32.73, 1024.00, 22.525, 0.260, 0.3850, 0.3874, -0.486
433, 881948, 0.00, 4.97, -1.50, 32.30, 1024.00, 22.538, 0.256, 0.3816, 0.3871, -0.618
434, 883948, 0.00, 4.97, -0.30, 32.67, 1024.00, 22.562, 0.259, 0.3847, 0.3867, -0.725
435, 885948, 0.00, 4.97, 0.33, 32.39, 1024.00, 22.575, 0.257, 0.3826, 0.3862, -0.751
436, 887948, 0.00, 4.97, 0.44, 33.37, 1024.00, 22.575, 0.265, 0.3904, 0.3859, -0.696
437, 889948, 0.00, 4.97, -0.47, 32.86, 1024.00, 22.562, 0.261, 0.3862, 0.3858, -0.617
438, 891948, 0.00, 4.97, 0.06, 32.81, 1024.00, 22.587, 0.260, 0.3860, 0.3858, -0.537
439, 893948, 0.00, 4.97, -0.67, 33.02, 1024.00, 22.538, 0.262, 0.3873, 0.3859, -0.468
